Label,Temperature [°C],NaOH Concentration [mM],Mg++ Concentration [mM],Seed Volume Fraction [m^3 mineral/m^3 medium],Carbonation_Percentage,Reaction_Rate
Run_2666,50.0,32.0,250.0,1e-09,87.96330584450295,2.1365888119050496
Run_2667,50.0,32.0,250.0,1e-08,87.96330584450298,2.1492588490009994
Run_2668,50.0,32.0,250.0,1e-07,87.96329849069001,2.1426511373267134
Run_2669,50.0,32.0,250.0,1e-06,87.96321906951007,2.1470521422973037
Run_2670,50.0,32.0,250.0,1e-05,87.96242632847313,2.156988065504509
Run_2671,50.0,32.0,250.0,0.0001,87.95451068420431,2.150707668710694
Run_2672,50.0,32.0,250.0,0.0032,87.6818239458812,2.1626262031096144
Run_2673,50.0,32.0,300.0,1e-10,89.98209124657987,2.6806074753142393
Run_2674,50.0,32.0,300.0,1e-09,89.98209124657984,2.6830751550353895
Run_2675,50.0,32.0,300.0,1e-08,89.98209002094436,2.68965103834073
Run_2676,50.0,32.0,300.0,1e-07,89.98208144149591,2.6907501136377583
Run_2677,50.0,32.0,300.0,1e-06,89.98200054955338,2.6946041204750406
Run_2678,50.0,32.0,300.0,1e-05,89.9811916301279,2.6957392395540825
Run_2679,50.0,32.0,300.0,0.0001,89.97309263078934,2.6963822010184946
Run_2680,50.0,32.0,300.0,0.0032,89.69415024890934,2.689469787974192
Run_2681,50.0,32.0,350.0,1e-10,89.19358740661781,3.1013825695234862
Run_2682,50.0,32.0,350.0,1e-09,89.19358740661781,3.1081510063537645
Run_2683,50.0,32.0,350.0,1e-08,89.19358635607311,3.110280977338461
Run_2684,50.0,32.0,350.0,1e-07,89.19357795171543,3.1149361635619033
Run_2685,50.0,32.0,350.0,1e-06,89.19349811031759,3.1168353621986946
Run_2686,50.0,32.0,350.0,1e-05,89.19269549416039,3.1177651652972034
Run_2687,50.0,32.0,350.0,0.0001,89.18466723149884,3.118125551079708
Run_2688,50.0,32.0,350.0,0.0032,88.90816596533955,3.1101945073816863
Run_2689,50.0,32.0,400.0,1e-10,87.97365063703731,3.503386256406646
Run_2690,50.0,32.0,400.0,1e-09,87.97365063703731,3.507435983759436
Run_2691,50.0,32.0,400.0,1e-08,87.97364971781072,3.5106084292384807
Run_2692,50.0,32.0,400.0,1e-07,87.97364236399775,3.5130851608942892
Run_2693,50.0,32.0,400.0,1e-06,87.97356331050842,3.5148391635009864
Run_2694,50.0,32.0,400.0,1e-05,87.97277093716215,3.515257706264654
Run_2695,50.0,32.0,400.0,0.0001,87.96485363828543,3.515681166505891
Run_2696,50.0,32.0,400.0,0.0032,87.69213288857736,3.506054307912726
Run_2697,50.0,32.0,450.0,1e-10,86.53456326683695,3.8800175160717103
Run_2698,50.0,32.0,450.0,1e-09,86.5345640839273,3.8826574105631964
Run_2699,50.0,32.0,450.0,1e-08,86.5345640839273,3.8860146699255838
Run_2700,50.0,32.0,450.0,1e-07,86.534555913024,3.8883842298359887
Run_2701,50.0,32.0,450.0,1e-06,86.53447420399111,3.889767338280498
Run_2702,50.0,32.0,450.0,1e-05,86.53369796817879,3.890238565000068
Run_2703,50.0,32.0,450.0,0.0001,86.52591109734583,3.8907712326394988
Run_2704,50.0,32.0,450.0,0.0032,86.25765217151418,3.8795632238164908
Run_2705,50.0,32.0,550.0,1e-10,83.4709508234083,4.568669226183138
Run_2706,50.0,32.0,550.0,1e-09,83.47095149193675,4.573175964281347
Run_2707,50.0,32.0,550.0,1e-08,83.47095149193675,4.578175410177577
Run_2708,50.0,32.0,550.0,1e-07,83.47094480665224,4.57825640186243
Run_2709,50.0,32.0,550.0,1e-06,83.47086458323815,4.5823161504991745
Run_2710,50.0,32.0,550.0,1e-05,83.47011583137326,4.580706297888844
Run_2711,50.0,32.0,550.0,0.0001,83.46260157158632,4.582445063615552
Run_2712,50.0,32.0,550.0,0.0032,83.2038409494217,4.570226625274193
Run_2713,50.0,32.0,660.0,1e-10,80.25292906936846,5.261110632378937
Run_2714,50.0,32.0,660.0,1e-09,80.25292962647549,5.267530299418736
Run_2715,50.0,32.0,660.0,1e-08,80.25292962647546,5.268398833317072
Run_2716,50.0,32.0,660.0,1e-07,80.25291848433463,5.274093019046454
Run_2717,50.0,32.0,660.0,1e-06,80.25284606041913,5.275368749116401
Run_2718,50.0,32.0,660.0,1e-05,80.25212739233453,5.273311744519028
Run_2719,50.0,32.0,660.0,0.0001,80.24490171399552,5.265738333850722
Run_2720,50.0,32.0,660.0,0.0032,79.99611999317308,5.259324375356613
Run_2721,50.0,50.0,32.0,1e-10,25.011811615940573,0.06996256239466968
Run_2722,50.0,50.0,32.0,1e-09,25.011811615940577,0.07079902400404084
Run_2723,50.0,50.0,32.0,1e-08,25.011811615940573,0.07149340922713225
Run_2724,50.0,50.0,32.0,1e-07,25.01180931787403,0.0723570887231794
Run_2725,50.0,50.0,32.0,1e-06,25.01178633720853,0.07340583342991791
Run_2726,50.0,50.0,32.0,1e-05,25.011561126686665,0.07397190263709222
Run_2727,50.0,50.0,32.0,0.0001,25.009310170501326,0.07570680893098755
Run_2728,50.0,50.0,32.0,0.0032,24.93176995801771,0.07904009303088241
Run_2729,50.0,50.0,80.0,1e-10,69.23590081537344,0.5013706619735113
Run_2730,50.0,50.0,80.0,1e-09,69.23590081537345,0.504291064442408
Run_2731,50.0,50.0,80.0,1e-08,69.23590081537345,0.5075831623836206
Run_2732,50.0,50.0,80.0,1e-07,69.23589162310722,0.509460146261907
Run_2733,50.0,50.0,80.0,1e-06,69.23583187337694,0.5080829528000803
Run_2734,50.0,50.0,80.0,1e-05,69.23520679927545,0.5108052685906211
Run_2735,50.0,50.0,80.0,0.0001,69.22897444279292,0.5101506335002076
Run_2736,50.0,50.0,80.0,0.0032,69.01434421932579,0.5324104302120418
Run_2737,50.0,50.0,160.0,1e-10,85.13513628662669,1.2750031581681978
Run_2738,50.0,50.0,160.0,1e-09,85.13513628662669,1.2725029604662672
Run_2739,50.0,50.0,160.0,1e-08,85.13513628662669,1.2725306588315277
Run_2740,50.0,50.0,160.0,1e-07,85.13512709436047,1.2723884760742639
Run_2741,50.0,50.0,160.0,1e-06,85.13505125816434,1.2780737313664348
Run_2742,50.0,50.0,160.0,1e-05,85.13428600200331,1.2739155920115617
Run_2743,50.0,50.0,160.0,0.0001,85.12662195006038,1.281214079704611
Run_2744,50.0,50.0,160.0,0.0032,84.86270279523731,1.3092526859480358
Run_2745,50.0,50.0,250.0,1e-10,91.44625256556223,2.222449250449203
Run_2746,50.0,50.0,250.0,1e-09,91.4462525655622,2.2075907002607362
Run_2747,50.0,50.0,250.0,1e-08,91.4462510947996,2.226092841568613
Run_2748,50.0,50.0,250.0,1e-07,91.44624227022408,2.2259844684103394
Run_2749,50.0,50.0,250.0,1e-06,91.44615990751895,2.2257642283050103
Run_2750,50.0,50.0,250.0,1e-05,91.44533775123016,2.219037838873976
Run_2751,50.0,50.0,250.0,0.0001,91.43710736376673,2.2161264597822723
Run_2752,50.0,50.0,250.0,0.0032,91.15362375725758,2.224331025842493
Run_2753,50.0,50.0,300.0,1e-10,93.49821518505667,2.7845829089054317
Run_2754,50.0,50.0,300.0,1e-09,93.49821518505667,2.7894946323721137
Run_2755,50.0,50.0,300.0,1e-08,93.49821395942118,2.7937264186986503
Run_2756,50.0,50.0,300.0,1e-07,93.49820537997272,2.795265036730771
Run_2757,50.0,50.0,300.0,1e-06,93.4981220367592,2.7984098738666616
Run_2758,50.0,50.0,300.0,1e-05,93.49728002517543,2.800304475098419
Run_2759,50.0,50.0,300.0,0.0001,93.48886481187962,2.8008222319405762
Run_2760,50.0,50.0,300.0,0.0032,93.19902653046572,2.793371802401448
Run_2761,50.0,50.0,350.0,1e-10,92.27475309384367,3.2084576989045663
Run_2762,50.0,50.0,350.0,1e-09,92.27475309384364,3.21718537495514
Run_2763,50.0,50.0,350.0,1e-08,92.27475204329895,3.2195469586746643
Run_2764,50.0,50.0,350.0,1e-07,92.27474468948597,3.222580264584047
Run_2765,50.0,50.0,350.0,1e-06,92.27466064590932,3.2245103947946543
Run_2766,50.0,50.0,350.0,1e-05,92.2738307155897,3.225183082330026
Run_2767,50.0,50.0,350.0,0.0001,92.26552615966986,3.226007528668882
Run_2768,50.0,50.0,350.0,0.0032,91.97947544211128,3.217222690429126
Run_2769,50.0,50.0,400.0,1e-10,90.70550298622803,3.6129201565972893
Run_2770,50.0,50.0,400.0,1e-09,90.70550298622803,3.6172160008796737
Run_2771,50.0,50.0,400.0,1e-08,90.70550206700142,3.6204131273555884
Run_2772,50.0,50.0,400.0,1e-07,90.70549379396184,3.621943642670411
Run_2773,50.0,50.0,400.0,1e-06,90.70541198279268,3.623861715688397
Run_2774,50.0,50.0,400.0,1e-05,90.70459570955425,3.625151963486071
Run_2775,50.0,50.0,400.0,0.0001,90.69643205794343,3.6251391983808983
Run_2776,50.0,50.0,400.0,0.0032,90.41524063493351,3.6151662034693794
Run_2777,50.0,50.0,450.0,1e-10,88.97702601934056,3.9898206951529094
Run_2778,50.0,50.0,450.0,1e-09,88.97701866552758,3.99172170720231
Run_2779,50.0,50.0,450.0,1e-08,88.97701866552758,3.995666076721369
Run_2780,50.0,50.0,450.0,1e-07,88.9770104946243,3.9970605045880014
Run_2781,50.0,50.0,450.0,1e-06,88.9769369564947,3.9981329594195683
Run_2782,50.0,50.0,450.0,1e-05,88.97613620797253,4.000327177169823
Run_2783,50.0,50.0,450.0,0.0001,88.96812872275078,4.000976990482184
Run_2784,50.0,50.0,450.0,0.0032,88.69229536957165,3.989239942530898
Run_2785,50.0,50.0,550.0,1e-10,85.45997672606643,4.679554110130876
Run_2786,50.0,50.0,550.0,1e-09,85.45997739459487,4.677447455412381
Run_2787,50.0,50.0,550.0,1e-08,85.45997739459487,4.6842988251421875
Run_2788,50.0,50.0,550.0,1e-07,85.45997070931038,4.688184488878719
Run_2789,50.0,50.0,550.0,1e-06,85.4598971711808,4.689907505909987
Run_2790,50.0,50.0,550.0,1e-05,85.45912836346238,4.686845472715655
Run_2791,50.0,50.0,550.0,0.0001,85.45143360099372,4.688956277268208
Run_2792,50.0,50.0,550.0,0.0032,85.18650914651278,4.676033024998019
Run_2793,50.0,50.0,660.0,1e-10,81.88159251012425,5.3687201926882615
Run_2794,50.0,50.0,660.0,1e-09,81.88159306723128,5.369287505577572
Run_2795,50.0,50.0,660.0,1e-08,81.88158749616086,5.362077393711715
Run_2796,50.0,50.0,660.0,1e-07,81.88158192509046,5.375346847090625
Run_2797,50.0,50.0,660.0,1e-06,81.88150950117495,5.368017861048123
Run_2798,50.0,50.0,660.0,1e-05,81.88077411987908,5.381658463116097
Run_2799,50.0,50.0,660.0,0.0001,81.87340359370907,5.376575080303661
Run_2800,50.0,50.0,660.0,0.0032,81.61956891201268,5.369897747723113
Run_2801,50.0,100.0,32.0,1e-10,95.22670371887926,0.27613850414692753
Run_2802,50.0,100.0,32.0,1e-09,95.22670371887926,0.2760216946063122
Run_2803,50.0,100.0,32.0,1e-08,95.22670256984598,0.2802238136105597
Run_2804,50.0,100.0,32.0,1e-07,95.22669452661307,0.2818967349061979
Run_2805,50.0,100.0,32.0,1e-06,95.22660834911747,0.2810528396323318
Run_2806,50.0,100.0,32.0,1e-05,95.22575117029447,0.2821831782310468
Run_2807,50.0,100.0,32.0,0.0001,95.2171805310977,0.28472945020566043
Run_2808,50.0,100.0,32.0,0.0032,94.92198354150115,0.29775567679262793
Run_2809,50.0,100.0,80.0,1e-10,97.2202339364321,0.7131836306220607
Run_2810,50.0,100.0,80.0,1e-09,97.2202339364321,0.7167599069861462
Run_2811,50.0,100.0,80.0,1e-08,97.2202339364321,0.7178747845725952
Run_2812,50.0,100.0,80.0,1e-07,97.22022474416589,0.7170748581680291
Run_2813,50.0,100.0,80.0,1e-06,97.220137417637,0.7180918014256539
Run_2814,50.0,100.0,80.0,1e-05,97.21926415234815,0.7222474147649248
Run_2815,50.0,100.0,80.0,0.0001,97.21051311492725,0.7234839785833537
Run_2816,50.0,100.0,80.0,0.0032,96.90913087921248,0.7417079800129899
Run_2817,50.0,100.0,160.0,1e-10,98.9886168289538,1.4784275022568663
Run_2818,50.0,100.0,160.0,1e-09,98.98861682895378,1.4870128167988512
Run_2819,50.0,100.0,160.0,1e-08,98.98861453088723,1.4907809533212233
Run_2820,50.0,100.0,160.0,1e-07,98.98860533862104,1.4911165380804319
Run_2821,50.0,100.0,160.0,1e-06,98.98851801209213,1.4877727487792147
Run_2822,50.0,100.0,160.0,1e-05,98.9876263622709,1.4813353198903065
Run_2823,50.0,100.0,160.0,0.0001,98.97871675825806,1.4955749652350352
Run_2824,50.0,100.0,160.0,0.0032,98.67185363382248,1.51098015912954
Run_2825,50.0,100.0,250.0,1e-10,100.34165857170927,2.4068121352832152
Run_2826,50.0,100.0,250.0,1e-09,100.34165857170925,2.4220272566615852
Run_2827,50.0,100.0,250.0,1e-08,100.34165710094665,2.4190719317877023
Run_2828,50.0,100.0,250.0,1e-07,100.3416482763711,2.4198422526902976
Run_2829,50.0,100.0,250.0,1e-06,100.34155708909043,2.4119143819666626
Run_2830,50.0,100.0,250.0,1e-05,100.3406540408591,2.4139365090112794
Run_2831,50.0,100.0,250.0,0.0001,100.33162355854574,2.4294944317274467
Run_2832,50.0,100.0,250.0,0.0032,100.0205631534413,2.438614363920429
Run_2833,50.0,100.0,300.0,1e-10,101.35098925559187,3.0067570281249116
Run_2834,50.0,100.0,300.0,1e-09,101.35098925559187,3.0064481278249606
Run_2835,50.0,100.0,300.0,1e-08,101.35098802995634,3.0110987073418922
Run_2836,50.0,100.0,300.0,1e-07,101.35097945050792,3.0097741537522857
Run_2837,50.0,100.0,300.0,1e-06,101.35088875348141,3.0151179288316903
Run_2838,50.0,100.0,300.0,1e-05,101.34997565503905,3.0158417441903866
Run_2839,50.0,100.0,300.0,0.0001,101.3408544756992,3.019400343450491
Run_2840,50.0,100.0,300.0,0.0032,101.02667017084987,3.015822111264557
Run_2841,50.0,100.0,350.0,1e-10,100.78146323082717,3.509518502855289
Run_2842,50.0,100.0,350.0,1e-09,100.78146323082717,3.5149367680667396
Run_2843,50.0,100.0,350.0,1e-08,100.78146218028246,3.517473998980494
Run_2844,50.0,100.0,350.0,1e-07,100.78145377592477,3.5192722470392357
Run_2845,50.0,100.0,350.0,1e-06,100.78136237853516,3.521941251856148
Run_2846,50.0,100.0,350.0,1e-05,100.78045575845181,3.5225936982690884
Run_2847,50.0,100.0,350.0,0.0001,100.77138535543955,3.523282969035132
Run_2848,50.0,100.0,350.0,0.0032,100.45895756134267,3.513451163688558
Run_2849,50.0,100.0,400.0,1e-10,98.22681833886492,3.9126690200947736
Run_2850,50.0,100.0,400.0,1e-09,98.22681925809155,3.9154344065005686
Run_2851,50.0,100.0,400.0,1e-08,98.22681925809155,3.920390941493787
Run_2852,50.0,100.0,400.0,1e-07,98.22681006582535,3.921986426540186
Run_2853,50.0,100.0,400.0,1e-06,98.22671814316337,3.9217635727386626
Run_2854,50.0,100.0,400.0,1e-05,98.2258356856083,3.922765979394938
Run_2855,50.0,100.0,400.0,0.0001,98.21699272552543,3.9246016497435656
Run_2856,50.0,100.0,400.0,0.0032,97.9124897154363,3.9136881145670017
Run_2857,50.0,100.0,450.0,1e-10,95.6899214951155,4.287728599095813
Run_2858,50.0,100.0,450.0,1e-09,95.68992231220581,4.287050492038786
Run_2859,50.0,100.0,450.0,1e-08,95.68992231220581,4.294171396580991
Run_2860,50.0,100.0,450.0,1e-07,95.68991414130254,4.294290595844278
Run_2861,50.0,100.0,450.0,1e-06,95.68982426136637,4.295645592512055
Run_2862,50.0,100.0,450.0,1e-05,95.6889663165212,4.2952740126737785
Run_2863,50.0,100.0,450.0,0.0001,95.68035418445618,4.2960843388580825
Run_2864,50.0,100.0,450.0,0.0032,95.38371771150706,4.28643901971895
Run_2865,50.0,100.0,550.0,1e-10,90.92340515506557,4.967609853332427
Run_2866,50.0,100.0,550.0,1e-09,90.92340582359402,4.972232726359652
Run_2867,50.0,100.0,550.0,1e-08,90.92340582359402,4.979773466548342
Run_2868,50.0,100.0,550.0,1e-07,90.92339913830952,4.973195211822331
Run_2869,50.0,100.0,550.0,1e-06,90.92331891489546,4.980385067935968
Run_2870,50.0,100.0,550.0,1e-05,90.92249662490094,4.9818461471912165
Run_2871,50.0,100.0,550.0,0.0001,90.91431383666323,4.982101785740151
Run_2872,50.0,100.0,550.0,0.0032,90.63245555652365,4.963603516418951
Run_2873,50.0,100.0,660.0,1e-10,86.35856041298415,5.643816035468943
Run_2874,50.0,100.0,660.0,1e-09,86.35856097009119,5.655118237508375
Run_2875,50.0,100.0,660.0,1e-08,86.35856097009119,5.660944159309639
Run_2876,50.0,100.0,660.0,1e-07,86.35854982795036,5.66693822346819
Run_2877,50.0,100.0,660.0,1e-06,86.35847183296443,5.6632315862963685
Run_2878,50.0,100.0,660.0,1e-05,86.3576974541756,5.668263716928289
Run_2879,50.0,100.0,660.0,0.0001,86.34992581093509,5.654330441565794
Run_2880,50.0,100.0,660.0,0.0032,86.08221359281431,5.65389563247387
Run_2881,50.0,200.0,32.0,1e-10,101.77234642185526,0.31307080030428663
Run_2882,50.0,200.0,32.0,1e-09,101.77234642185529,0.31511501381336354
Run_2883,50.0,200.0,32.0,1e-08,101.77234527282202,0.31847889769095356
Run_2884,50.0,200.0,32.0,1e-07,101.77233722958911,0.3207603966430873
Run_2885,50.0,200.0,32.0,1e-06,101.7722453069271,0.32265010523104937
Run_2886,50.0,200.0,32.0,1e-05,101.77132952740706,0.3224551466227383
Run_2887,50.0,200.0,32.0,0.0001,101.76216943414036,0.32264848405151586
Run_2888,50.0,200.0,32.0,0.0032,101.44667706981092,0.3240060336384717
Run_2889,50.0,200.0,80.0,1e-10,101.78272793749301,0.8026816550093329
Run_2890,50.0,200.0,80.0,1e-09,101.78272793749301,0.8056833495170064
Run_2891,50.0,200.0,80.0,1e-08,101.78272793749301,0.8061864545040159
Run_2892,50.0,200.0,80.0,1e-07,101.7827187452268,0.8100001357330401
Run_2893,50.0,200.0,80.0,1e-06,101.78262682256482,0.8104474207875053
Run_2894,50.0,200.0,80.0,1e-05,101.78171219207807,0.8113129708973014
Run_2895,50.0,200.0,80.0,0.0001,101.77255209881137,0.8118663287277729
Run_2896,50.0,200.0,80.0,0.0032,101.45702296541721,0.8110011263830881
Run_2897,50.0,200.0,160.0,1e-10,101.78623248898131,1.6163848699948522
Run_2898,50.0,200.0,160.0,1e-09,101.78623248898128,1.6183135895951317
Run_2899,50.0,200.0,160.0,1e-08,101.78623248898131,1.6222006569359502
Run_2900,50.0,200.0,160.0,1e-07,101.7862232967151,1.623795657434593
Run_2901,50.0,200.0,160.0,1e-06,101.78613137405313,1.6239509600545665
Run_2902,50.0,200.0,160.0,1e-05,101.78521444549986,1.6261091260362426
Run_2903,50.0,200.0,160.0,0.0001,101.77605435223309,1.6255082803451193
Run_2904,50.0,200.0,160.0,0.0032,101.46051832463931,1.6222343117153235
Run_2905,50.0,200.0,250.0,1e-10,101.78759763243423,2.529007838341069
Run_2906,50.0,200.0,250.0,1e-09,101.78759763243421,2.530935820040858
Run_2907,50.0,200.0,250.0,1e-08,101.78759616167162,2.53610424939619
Run_2908,50.0,200.0,250.0,1e-07,101.78758733709607,2.538492812792653
Run_2909,50.0,200.0,250.0,1e-06,101.7874961498154,2.5398008740756057
Run_2910,50.0,200.0,250.0,1e-05,101.78657986472075,2.5417455777335514
Run_2911,50.0,200.0,250.0,0.0001,101.77741848453672,2.5421425348112234
Run_2912,50.0,200.0,250.0,0.0032,101.461881078103,2.535272088111366
Run_2913,50.0,200.0,300.0,1e-10,101.78804719553331,3.0344151152961136
Run_2914,50.0,200.0,300.0,1e-09,101.78804719553331,3.0425638930704637
Run_2915,50.0,200.0,300.0,1e-08,101.78804596989784,3.0447174906638694
Run_2916,50.0,200.0,300.0,1e-07,101.78803739044935,3.0471628492252143
Run_2917,50.0,200.0,300.0,1e-06,101.78794546778738,3.0488269753430757
Run_2918,50.0,200.0,300.0,1e-05,101.78702869243854,3.050407074799418
Run_2919,50.0,200.0,300.0,0.0001,101.77786829276289,3.0511959598632807
Run_2920,50.0,200.0,300.0,0.0032,101.46232230688072,3.0422965935372055
Run_2921,50.0,200.0,350.0,1e-10,101.78837881747944,3.547830200344039
Run_2922,50.0,200.0,350.0,1e-09,101.78837881747944,3.5495118828069017
Run_2923,50.0,200.0,350.0,1e-08,101.78837776693473,3.5544056789535228
Run_2924,50.0,200.0,350.0,1e-07,101.78836831203235,3.556497156435638
Run_2925,50.0,200.0,350.0,1e-06,101.78827691464274,3.5579744247808307
Run_2926,50.0,200.0,350.0,1e-05,101.78736083965703,3.558663201151726
Run_2927,50.0,200.0,350.0,0.0001,101.77820008979982,3.5598252590136563
Run_2928,50.0,200.0,350.0,0.0032,101.46265848118728,3.5493118105069077
Run_2929,50.0,200.0,400.0,1e-10,101.78859168410087,4.058458056744342
Run_2930,50.0,200.0,400.0,1e-09,101.78859260332749,4.061575130965435
Run_2931,50.0,200.0,400.0,1e-08,101.78859260332749,4.064707267197697
Run_2932,50.0,200.0,400.0,1e-07,101.7885834110613,4.066582425335533
Run_2933,50.0,200.0,400.0,1e-06,101.7884914883993,4.067439308726472
Run_2934,50.0,200.0,400.0,1e-05,101.78758145404565,4.068441213147105
Run_2935,50.0,200.0,400.0,0.0001,101.77841676464583,4.069073684902334
Run_2936,50.0,200.0,400.0,0.0032,101.46287384285237,4.056944893791239
Run_2937,50.0,200.0,450.0,1e-10,101.78866736709273,4.565978250632548
Run_2938,50.0,200.0,450.0,1e-09,101.78866818418304,4.569888514656805
Run_2939,50.0,200.0,450.0,1e-08,101.78866818418302,4.572253923649109
Run_2940,50.0,200.0,450.0,1e-07,101.78866001327978,4.574997135423411
Run_2941,50.0,200.0,450.0,1e-06,101.7885701333436,4.576127784537866
Run_2942,50.0,200.0,450.0,1e-05,101.78765499217539,4.577439072473318
Run_2943,50.0,200.0,450.0,0.0001,101.77849540959012,4.577024078814651
Run_2944,50.0,200.0,450.0,0.0032,101.46294329553047,4.564344679670012
Run_2945,50.0,200.0,550.0,1e-10,101.53525809233388,5.504452613565932
Run_2946,50.0,200.0,550.0,1e-09,101.53525876086236,5.480652926176989
Run_2947,50.0,200.0,550.0,1e-08,101.53525876086236,5.509205788357455
Run_2948,50.0,200.0,550.0,1e-07,101.53524539029333,5.518199405210658
Run_2949,50.0,200.0,550.0,1e-06,101.5351584815947,5.527027515966517
Run_2950,50.0,200.0,550.0,1e-05,101.53424259761714,5.522622469769366
Run_2951,50.0,200.0,550.0,0.0001,101.52510381369477,5.4952951736803275
Run_2952,50.0,200.0,550.0,0.0032,101.21034724849159,5.497877783954473
Run_2953,50.0,200.0,660.0,1e-10,95.10353650926719,6.19680446302386
Run_2954,50.0,200.0,660.0,1e-09,95.10353706637426,6.197505678032976
Run_2955,50.0,200.0,660.0,1e-08,95.10353706637422,6.177202272951288
Run_2956,50.0,200.0,660.0,1e-07,95.1035259242334,6.194726866493806
Run_2957,50.0,200.0,660.0,1e-06,95.10344235817705,6.189084233870065
Run_2958,50.0,200.0,660.0,1e-05,95.10258441333188,6.1803110528030905
Run_2959,50.0,200.0,660.0,0.0001,95.0940272491617,6.190180544691007
Run_2960,50.0,200.0,660.0,0.0032,94.79920620236118,6.1780665286314305
Run_2961,50.0,300.0,32.0,1e-10,101.77465942583746,0.3111253530767798
Run_2962,50.0,300.0,32.0,1e-09,101.77465942583746,0.31415142224282844
Run_2963,50.0,300.0,32.0,1e-08,101.77465827680416,0.314909307375727
Run_2964,50.0,300.0,32.0,1e-07,101.774649084538,0.3181190481729648
Run_2965,50.0,300.0,32.0,1e-06,101.77455831090928,0.321742087939613
Run_2966,50.0,300.0,32.0,1e-05,101.7736425313893,0.32088432343781675
Run_2967,50.0,300.0,32.0,0.0001,101.76448243812256,0.3229373639913489
Run_2968,50.0,300.0,32.0,0.0032,101.44897513636062,0.32429668516193993
